lat,lon,date,offense,street
41.679127287,-86.2540196,2022-12-13T00:00:00Z,,Lasalle
41.679127287,-86.25394887,2022-12-13T00:00:00Z,,Lasalle
41.679127287,-86.25380741,2023-02-15T00:00:00Z,,Lasalle
41.679127287,-86.25373668,2023-11-27T00:00:00Z,,Lasalle
41.679127329,-86.25430243,2022-07-19T00:00:00Z,,Lasalle
41.679127329,-86.25401951,2022-01-20T00:00:00Z,,Lasalle
41.679130728,-86.28780202,2022-04-25T00:00:00Z,,Kaley
41.679132725,-86.29748669,2023-01-14T00:00:00Z,,Linden
41.67914,-86.2838,2024-11-18T00:00:00Z,,Olive
41.67914,-86.2503,2025-07-07T00:00:00Z,,Michigan
41.679140022,-86.30560521,2022-06-24T00:00:00Z,,Linden
41.679140986,-86.283809,2023-04-30T00:00:00Z,,Olive
41.679140986,-86.283809,2023-10-20T00:00:00Z,,Olive
41.679151003,-86.26385898,2022-10-25T00:00:00Z,,Lasalle
41.679151003,-86.26385898,2023-02-20T00:00:00Z,,Lasalle
41.679169988,-86.26282901,2022-01-04T00:00:00Z,,Lasalle
41.67917,-86.2836,2025-08-17T00:00:00Z,,Olive
41.679175017,-86.27960003,2022-10-13T00:00:00Z,,Linden
41.67917502,-86.27960003,2024-06-23T00:00:00Z,,Linden
41.67918,-86.2504,2024-08-24T00:00:00Z,,Michigan
41.679185004,-86.28779924,2022-07-22T00:00:00Z,,Kaley
41.679185004,-86.28779924,2022-09-12T00:00:00Z,,Kaley
41.679194455,-86.24780502,2022-12-13T00:00:00Z,,Lasalle
41.679194455,-86.24780502,2023-01-06T00:00:00Z,,Lasalle
41.679194455,-86.24780502,2023-01-06T00:00:00Z,,Lasalle
41.67919463,-86.2760078,2025-02-19T00:00:00Z,,College
41.679195211,-86.2477884,2022-12-09T00:00:00Z,,Lasalle
41.679195211,-86.2477884,2023-08-17T00:00:00Z,,Lafayette
41.679198165,-86.24777659,2022-09-12T00:00:00Z,,Lasalle
41.679198611,-86.24771362,2022-11-17T00:00:00Z,,Lasalle
41.67919962,-86.2477406,2022-07-29T00:00:00Z,,Lasalle
41.679199995,-86.25964297,2022-10-07T00:00:00Z,,Lasalle
41.6792009,-86.24665354,2024-10-27T00:00:00Z,,Lasalle
41.679203985,-86.24763263,2022-09-13T00:00:00Z,,Lasalle
41.679206722000004,-86.25471193,2023-01-12T00:00:00Z,,Lincoln
41.679214998,-86.25807203,2022-05-25T00:00:00Z,,Lasalle
41.679214998,-86.25807203,2023-06-23T00:00:00Z,,Lasalle
41.679214998,-86.25807203,2023-08-22T00:00:00Z,,Lasalle
41.679218604,-86.24428491,2022-05-29T00:00:00Z,,Niles
41.67922,-86.2742,2024-12-31T00:00:00Z,,Linden
41.67922,-86.2742,2025-01-14T00:00:00Z,,Linden
41.67922,-86.2742,2025-01-29T00:00:00Z,,Linden
41.67922,-86.2742,2025-03-19T00:00:00Z,,Linden
41.679226441,-86.28764366,2023-11-14T00:00:00Z,,Kaley
41.67923204,-86.25508808,2024-09-05T00:00:00Z,,Lincoln
41.679248987,-86.27777302,2023-01-21T00:00:00Z,,Linden
41.67925,-86.2589,2025-04-08T00:00:00Z,,Lasalle
41.679253547,-86.25940348,2023-08-07T00:00:00Z,,Scott
41.679253547,-86.25940348,2023-11-10T00:00:00Z,,Scott
41.67925498,-86.25894702,2022-02-09T00:00:00Z,,Lasalle
41.67925498,-86.25894702,2022-02-09T00:00:00Z,,Lasalle
41.679266002,-86.27292703,2023-07-27T00:00:00Z,,Linden
41.679269984,-86.25912698,2022-06-07T00:00:00Z,,Lasalle
41.67927,-86.2724,2025-06-30T00:00:00Z,,Linden
41.679274007,-86.27239,2022-06-11T00:00:00Z,,Linden
41.67928,-86.25670897,2024-09-23T00:00:00Z,,Lasalle
41.679283981,-86.27160202,2022-06-14T00:00:00Z,,Linden
41.679285993,-86.25858903,2023-11-04T00:00:00Z,,Lasalle
41.67929,-86.2532,2025-06-02T00:00:00Z,,Lasalle
41.67929044,-86.25623249,2024-05-07T00:00:00Z,,William
41.679292992,-86.26280596,2023-10-27T00:00:00Z,,Lasalle
41.679293514,-86.28779377,2023-12-03T00:00:00Z,,Kaley
41.679293514,-86.28779377,2023-12-16T00:00:00Z,,Kaley
41.679293998,-86.25320801,2022-01-26T00:00:00Z,,Lasalle
41.679293998,-86.25320801,2022-05-08T00:00:00Z,,Lasalle
41.679293998,-86.25320801,2022-08-02T00:00:00Z,,Lasalle
41.679293998,-86.25320801,2023-09-29T00:00:00Z,,Lasalle
41.679293998,-86.25320801,2023-12-28T00:00:00Z,,Lasalle
41.679293998,-86.25320801,2024-01-04T00:00:00Z,,Lasalle
41.679294,-86.25320801,2024-09-02T00:00:00Z,,Lasalle
41.679297015,-86.257032,2022-05-21T00:00:00Z,,Lasalle
41.67929702,-86.257032,2024-07-24T00:00:00Z,,Lasalle
41.6793,-86.2532,2025-01-17T00:00:00Z,,Lasalle
41.679300997,-86.26021403,2023-01-04T00:00:00Z,,Lasalle
41.67931,-86.2532,2025-11-26T00:00:00Z,,Lasalle
41.67931,-86.2532,2025-11-30T00:00:00Z,,Lasalle
41.67932,-86.2139,2025-05-18T00:00:00Z,,Tuxedo
41.67935699,-86.31304499,2024-07-03T00:00:00Z,,Williamsburg
41.67936,-86.2447,2025-07-25T00:00:00Z,,Lasalle
41.679362017,-86.31368898,2022-09-19T00:00:00Z,,Williamsburg
41.679362017,-86.31368898,2023-04-17T00:00:00Z,,Williamsburg
41.67936298,-86.24470097,2024-04-05T00:00:00Z,,Lasalle
41.679362981,-86.24470097,2022-04-18T00:00:00Z,,Lasalle
41.679362981,-86.24470097,2022-10-17T00:00:00Z,,Lasalle
41.679362981,-86.24470097,2022-10-30T00:00:00Z,,Lasalle
41.679362981,-86.24470097,2023-06-09T00:00:00Z,,Lasalle
41.67936801,-86.25716796,2024-01-21T00:00:00Z,,Lasalle
41.67936801,-86.25716796,2024-10-18T00:00:00Z,,Lasalle
41.679370397,-86.27323332,2022-04-02T00:00:00Z,,Linden
41.679372699,-86.2727363,2023-12-09T00:00:00Z,,Linden
41.67938,-86.217,2025-10-20T00:00:00Z,,Hawthorne
41.67939001,-86.24996195,2024-10-25T00:00:00Z,,Dr
41.679407992,-86.24398499,2023-06-11T00:00:00Z,,Lasalle
41.679407992,-86.24398499,2023-09-18T00:00:00Z,,Lasalle
41.679407992,-86.24398499,2023-09-23T00:00:00Z,,Lasalle
41.67942,-86.2516,2024-08-26T00:00:00Z,,Lasalle
41.67942,-86.2516,2025-07-25T00:00:00Z,,Lasalle
41.67942002,-86.251595,2022-02-26T00:00:00Z,,Lasalle
41.67942002,-86.251595,2022-06-18T00:00:00Z,,Lasalle
41.67942002,-86.251595,2022-09-10T00:00:00Z,,Lasalle
41.67942002,-86.251595,2022-09-14T00:00:00Z,,Lasalle
41.67942002,-86.251595,2022-10-04T00:00:00Z,,Lasalle
41.67942002,-86.251595,2022-12-09T00:00:00Z,,Lasalle
41.67942002,-86.251595,2023-06-05T00:00:00Z,,Lasalle
41.67942002,-86.251595,2023-08-12T00:00:00Z,,Lasalle
41.67942002,-86.251595,2024-04-17T00:00:00Z,,Lasalle
41.67942002,-86.251595,2024-09-01T00:00:00Z,,Lasalle
41.679420984,-86.23777601,2022-11-10T00:00:00Z,,Lasalle
41.679420984,-86.23777601,2023-05-31T00:00:00Z,,Lasalle
41.679420984,-86.23777601,2023-05-31T00:00:00Z,,Lasalle
41.67942601,-86.25424603,2024-04-16T00:00:00Z,,Lafayette
41.67942601,-86.25424603,2024-05-19T00:00:00Z,,Lafayette
41.679426013,-86.264092,2022-04-14T00:00:00Z,,Hamden
41.679426013,-86.25424603,2022-03-26T00:00:00Z,,Lafayette
41.679426013,-86.25424603,2022-04-05T00:00:00Z,,Lafayette
41.679426013,-86.25424603,2022-05-12T00:00:00Z,,Lafayette
41.679426013,-86.25424603,2022-05-14T00:00:00Z,,Lafayette
41.679426013,-86.25424603,2022-06-16T00:00:00Z,,Lafayette
41.679426013,-86.25424603,2023-01-22T00:00:00Z,,Lafayette
41.679426013,-86.25424603,2023-04-10T00:00:00Z,,Lafayette
41.679426013,-86.25424603,2023-04-10T00:00:00Z,,Lafayette
41.679426013,-86.25424603,2023-05-15T00:00:00Z,,Lafayette
41.67943,-86.2543,2024-08-03T00:00:00Z,,Lafayette
41.67943,-86.2543,2024-08-29T00:00:00Z,,Lafayette
41.67943,-86.2543,2025-06-10T00:00:00Z,,Lafayette
41.67943,-86.2543,2025-06-15T00:00:00Z,,Lafayette
41.67943,-86.2543,2025-07-15T00:00:00Z,,Lafayette
41.67943,-86.2516,2025-08-06T00:00:00Z,,Lasalle
41.67943,-86.2516,2025-08-11T00:00:00Z,,Lasalle
41.67943,-86.2516,2025-10-24T00:00:00Z,,Lasalle
41.67943,-86.2516,2025-10-27T00:00:00Z,,Lasalle
41.67943,-86.2516,2025-11-15T00:00:00Z,,Lasalle
41.67943,-86.2474,2024-11-24T00:00:00Z,,Lasalle
41.67943,-86.2024,2024-12-24T00:00:00Z,,Shalom
41.67943,-86.2024,2024-12-24T00:00:00Z,,Shalom
41.679431,-86.25425198,2024-07-25T00:00:00Z,,Lafayette
41.679432006,-86.312773000000007,2022-07-29T00:00:00Z,,Williamsburg
41.679434981,-86.24736298,2022-03-12T00:00:00Z,,Lasalle
41.679434981,-86.24736298,2022-08-05T00:00:00Z,,Lasalle
41.679434981,-86.24736298,2022-09-03T00:00:00Z,,Lasalle
41.679434981,-86.24736298,2022-09-05T00:00:00Z,,Lasalle
41.679434981,-86.24736298,2022-10-15T00:00:00Z,,Lasalle
41.679434981,-86.24736298,2022-11-02T00:00:00Z,,Lasalle
41.679434981,-86.24736298,2022-11-10T00:00:00Z,,Lasalle
41.679434981,-86.24736298,2022-12-06T00:00:00Z,,Lasalle
41.679434981,-86.24736298,2022-12-13T00:00:00Z,,Lasalle
41.679434981,-86.24736298,2022-12-21T00:00:00Z,,Lasalle
41.679434981,-86.24736298,2023-01-06T00:00:00Z,,Lasalle
41.679434981,-86.24736298,2023-03-04T00:00:00Z,,Lasalle
41.679434981,-86.24736298,2023-07-15T00:00:00Z,,Lasalle
41.67944,-86.2541,2025-08-13T00:00:00Z,,Lafayette
41.67944,-86.2541,2025-09-27T00:00:00Z,,Lafayette
41.67944,-86.2541,2025-10-16T00:00:00Z,,Lafayette
41.67944,-86.2541,2025-11-15T00:00:00Z,,Lafayette
41.67945602,-86.22617503,2022-03-10T00:00:00Z,,Lasalle
41.67946398,-86.24182497,2024-05-29T00:00:00Z,,Lasalle
41.679465995,-86.28222901,2022-11-28T00:00:00Z,,Linden
41.679465995,-86.28222901,2022-11-30T00:00:00Z,,Linden
41.679469737,-86.27033856,2023-02-19T00:00:00Z,,Walnut
41.67947,-86.2486,2025-01-21T00:00:00Z,,Lasalle
41.67947,-86.2463,2025-09-06T00:00:00Z,,Lasalle
41.67947,-86.2255,2025-01-23T00:00:00Z,,Lasalle
41.679477017,-86.22759099,2023-08-23T00:00:00Z,,Lasalle
41.67948,-86.227,2025-01-23T00:00:00Z,,Lasalle
41.679492984,-86.26411103,2023-04-30T00:00:00Z,,Hamden
41.6795,-86.2338,2025-05-07T00:00:00Z,,Lasalle
41.67950401,-86.24313095,2024-09-02T00:00:00Z,,Hill
41.679507988,-86.30856302,2023-09-21T00:00:00Z,,Linden
41.67951101,-86.22186799,2024-09-30T00:00:00Z,,Lasalle
41.679521986,-86.285966,2024-03-02T00:00:00Z,,Linden
41.679521986,-86.20497896,2022-01-08T00:00:00Z,,Mc
41.679521986,-86.20497896,2023-08-07T00:00:00Z,,Mc
41.679526009,-86.28612903,2022-12-21T00:00:00Z,,Linden
41.679547006,-86.28453001,2023-08-22T00:00:00Z,,Linden
41.679568,-86.27779398,2024-04-28T00:00:00Z,,Linden
41.67956901,-86.28542998,2024-05-01T00:00:00Z,,Linden
41.679575,-86.25639096,2024-04-30T00:00:00Z,,Lincoln
41.679577013,-86.27702603,2023-04-30T00:00:00Z,,Linden
41.67957794,-86.21281839,2025-02-06T00:00:00Z,,Club
41.67958,-86.2128,2024-08-10T00:00:00Z,,Club
41.679588999,-86.23030002,2024-01-19T00:00:00Z,,Sunnyside
41.67959,-86.3133,2025-08-26T00:00:00Z,,Williamsburg
41.679606014,-86.27443099,2022-12-13T00:00:00Z,,Linden
41.67962,-86.3127,2025-03-19T00:00:00Z,,Williamsburg
41.679621982,-86.31270301,2022-11-09T00:00:00Z,,Williamsburg
41.67964201,-86.281206,2024-04-27T00:00:00Z,,Huey
41.679647479,-86.25591791,2022-12-04T00:00:00Z,,William
41.679647479,-86.25591791,2023-12-09T00:00:00Z,,William
41.679665987,-86.25761497,2022-11-08T00:00:00Z,,Taylor
41.679665987,-86.25761497,2023-06-15T00:00:00Z,,Taylor
41.679674997,-86.23453498,2022-10-05T00:00:00Z,,Lasalle
41.679674997,-86.23453498,2022-12-30T00:00:00Z,,Lasalle
41.679674997,-86.23453498,2023-08-21T00:00:00Z,,Lasalle
41.679675,-86.23453498,2024-10-10T00:00:00Z,,Lasalle
41.679683002,-86.25243101,2023-05-04T00:00:00Z,,Main
41.67969801,-86.31394496,2024-09-06T00:00:00Z,,Boston
41.679730988,-86.26590299,2023-03-24T00:00:00Z,,Oak
41.679730988,-86.26590299,2023-10-28T00:00:00Z,,Oak
41.67973099,-86.26590299,2024-09-21T00:00:00Z,,Laporte
41.679746998,-86.25561496,2022-01-11T00:00:00Z,,Lincoln
41.679746998,-86.25561496,2023-04-18T00:00:00Z,,Lincoln
41.67976,-86.2774,2025-04-18T00:00:00Z,,Brookfield
41.67976,-86.2587,2024-08-31T00:00:00Z,,Kunstman
41.67978748,-86.25626174,2024-02-06T00:00:00Z,,Lincoln
41.67979,-86.2878,2025-06-12T00:00:00Z,,Linden
41.67979,-86.2474,2025-10-14T00:00:00Z,,Lasalle
41.679797762,-86.28636391,2023-07-05T00:00:00Z,,Meade
41.679801983,-86.31444502,2022-07-25T00:00:00Z,,Boston
41.679815981,-86.28214201,2023-05-27T00:00:00Z,,Smith
41.67982,-86.2626,2025-01-12T00:00:00Z,,Oak
41.67982,-86.2626,2025-04-14T00:00:00Z,,Oak
41.679820004,-86.26503303,2022-11-02T00:00:00Z,,Oak
41.679820004,-86.26503303,2023-07-16T00:00:00Z,,Oak
41.67982298,-86.26255199,2023-02-12T00:00:00Z,,Oak
41.679829979,-86.21649301,2022-08-03T00:00:00Z,,Mc
41.679829979,-86.21649301,2022-12-08T00:00:00Z,,Mc
41.679829979,-86.21649301,2024-01-28T00:00:00Z,,Mckinley
41.67983,-86.2626,2025-08-06T00:00:00Z,,Oak
41.679835008,-86.26488501,2022-12-06T00:00:00Z,,Oak
41.679835008,-86.26488501,2022-12-15T00:00:00Z,,Oak
41.679837019,-86.31281701,2023-07-08T00:00:00Z,,Williamsburg
41.67984,-86.2656,2025-09-20T00:00:00Z,,Oak
41.67984,-86.24721101,2024-06-05T00:00:00Z,,Lasalle
41.67984,-86.24721101,2024-09-09T00:00:00Z,,Lasalle
41.679844018,-86.27960196,2023-05-10T00:00:00Z,,Obrien
41.679852987,-86.25718799,2023-04-25T00:00:00Z,,Lincoln
41.679852987,-86.25718799,2023-04-28T00:00:00Z,,Lincoln
41.67986707,-86.32224813,2023-01-06T00:00:00Z,,Mayflower
41.67986707,-86.32224813,2023-06-02T00:00:00Z,,Mayflower
41.67986707,-86.32224813,2023-08-08T00:00:00Z,,Mayflower
41.679867111,-86.32224804,2022-07-18T00:00:00Z,,Mayflower
41.679867111,-86.32224804,2022-08-02T00:00:00Z,,Mayflower
41.679875995,-86.24741696,2022-10-12T00:00:00Z,,Lasalle
41.679875995,-86.24741696,2022-10-26T00:00:00Z,,Lasalle
41.679875995,-86.24741696,2022-11-15T00:00:00Z,,Lasalle
41.679875995,-86.24741696,2022-11-30T00:00:00Z,,Lasalle
41.679875995,-86.24741696,2023-02-01T00:00:00Z,,Lasalle
41.679875995,-86.24741696,2023-03-03T00:00:00Z,,Lasalle
41.679875995,-86.24741696,2023-03-20T00:00:00Z,,Lasalle
41.679875995,-86.24741696,2023-03-22T00:00:00Z,,Lasalle
41.679875995,-86.24741696,2023-04-13T00:00:00Z,,Lasalle
41.679875995,-86.24741696,2023-04-24T00:00:00Z,,Lasalle
41.679875995,-86.24741696,2023-05-04T00:00:00Z,,Lasalle
41.679875995,-86.24741696,2023-06-13T00:00:00Z,,Lasalle
41.679875995,-86.24741696,2023-07-03T00:00:00Z,,Lasalle
41.679875995,-86.24741696,2023-07-19T00:00:00Z,,Lasalle
41.679876,-86.24741696,2024-04-29T00:00:00Z,,Lasalle
41.679876,-86.24741696,2024-06-11T00:00:00Z,,Lasalle
41.679876,-86.24741696,2024-09-13T00:00:00Z,,Lasalle
41.679876,-86.24741696,2024-09-13T00:00:00Z,,Lasalle
41.679876,-86.24741696,2024-10-18T00:00:00Z,,Lasalle
41.67988,-86.2466,2025-09-04T00:00:00Z,,Lasalle
41.679880867,-86.32209479,2022-08-12T00:00:00Z,,Mayflower
41.679881988,-86.26631102,2023-05-23T00:00:00Z,,Oak
41.679882994,-86.25403397,2022-12-14T00:00:00Z,,Lafayette
41.679882994,-86.25403397,2022-12-14T00:00:00Z,,Lafayette
41.679882994,-86.25403397,2023-02-02T00:00:00Z,,Lafayette
41.679899004,-86.22757699,2022-06-12T00:00:00Z,,Mc
41.679907008,-86.22892396,2022-03-01T00:00:00Z,,Mc
41.679907008,-86.22892396,2022-03-01T00:00:00Z,,Mc
41.679907008,-86.22892396,2022-06-30T00:00:00Z,,Mc
41.67991,-86.2811,2025-05-19T00:00:00Z,,Smith
41.679912,-86.23270496,2024-05-12T00:00:00Z,,Mckinley
41.679929011,-86.28432499,2024-02-05T00:00:00Z,,Linden
41.67993,-86.2843,2025-06-25T00:00:00Z,,Linden
41.679931986,-86.21573596,2022-07-30T00:00:00Z,,Ironwood
41.679932735,-86.26449322,2022-07-28T00:00:00Z,,Oak
41.679935004,-86.28591797,2022-02-23T00:00:00Z,,Linden
41.679935004,-86.28591797,2022-08-04T00:00:00Z,,Linden
41.67994,-86.2561,2025-09-02T00:00:00Z,,Lincoln
41.679942003,-86.20112102,2023-01-15T00:00:00Z,,Sylvan
41.679952019,-86.28578101,2023-09-07T00:00:00Z,,Linden
41.679962999,-86.27347403,2023-05-08T00:00:00Z,,Birdsell
41.67997,-86.2121,2024-12-13T00:00:00Z,,Club
41.67997,-86.2121,2024-12-13T00:00:00Z,,Club
41.679975991,-86.25624603,2022-07-28T00:00:00Z,,Lincoln
41.679975991,-86.25624603,2023-03-31T00:00:00Z,,Lincoln
41.679975991,-86.25624603,2023-03-31T00:00:00Z,,Lincoln
41.68,-86.2859,2025-10-09T00:00:00Z,,Linden
41.68001,-86.3135,2025-11-08T00:00:00Z,,Portsmouth
41.680014003,-86.31395602,2023-10-26T00:00:00Z,,Boston
41.680017985,-86.25636003,2022-01-14T00:00:00Z,,Lincoln
41.68002546,-86.2334595,2022-11-21T00:00:00Z,,Mc
41.68003,-86.2526,2024-12-13T00:00:00Z,,Main
41.68003,-86.2526,2025-03-12T00:00:00Z,,Main
41.680037297,-86.23241048,2022-03-23T00:00:00Z,,Mc
41.680038018,-86.27729098,2022-07-16T00:00:00Z,,Brookfield
41.680038018,-86.27729098,2022-09-20T00:00:00Z,,Brookfield
41.680038018,-86.27729098,2022-09-23T00:00:00Z,,Brookfield
41.680038018,-86.27729098,2022-11-19T00:00:00Z,,Brookfield
41.680038018,-86.27729098,2024-01-17T00:00:00Z,,Brookfield
41.68003999,-86.24980798,2024-10-01T00:00:00Z,,Martin
41.68004,-86.2498,2024-12-03T00:00:00Z,,Dr
41.680057003,-86.27345701,2023-01-13T00:00:00Z,,Birdsell
41.68006,-86.307,2025-03-24T00:00:00Z,,Linden
41.68006,-86.2526,2024-11-14T00:00:00Z,,Main
41.680062996,-86.25259303,2022-07-31T00:00:00Z,,Main
41.680062996,-86.25259303,2023-09-29T00:00:00Z,,Main
41.680062996,-86.25259303,2023-10-04T00:00:00Z,,Main
41.68006999,-86.28384303,2024-04-22T00:00:00Z,,Olive
41.680069994,-86.28384303,2022-05-12T00:00:00Z,,Olive
41.680069994,-86.28384303,2022-07-19T00:00:00Z,,Olive
41.680076939,-86.32225098,2022-10-15T00:00:00Z,,Mayflower
41.680076939,-86.32225098,2022-10-31T00:00:00Z,,Mayflower
41.680076939,-86.32225098,2022-11-06T00:00:00Z,,Mayflower
41.680076939,-86.32225098,2022-11-18T00:00:00Z,,Mayflower
41.680076939,-86.32225098,2022-11-28T00:00:00Z,,Mayflower
41.680076939,-86.32225098,2022-11-29T00:00:00Z,,Mayflower
41.680076939,-86.32225098,2022-12-14T00:00:00Z,,Mayflower
41.680076939,-86.32225098,2022-12-16T00:00:00Z,,Mayflower
41.680076939,-86.32225098,2022-12-19T00:00:00Z,,Mayflower
41.680076939,-86.32225098,2022-12-27T00:00:00Z,,Mayflower
41.680076939,-86.32225098,2023-01-03T00:00:00Z,,Mayflower
41.680076939,-86.32225098,2023-01-20T00:00:00Z,,Mayflower
41.680076939,-86.32225098,2023-01-25T00:00:00Z,,Mayflower
41.680076939,-86.32225098,2023-02-02T00:00:00Z,,Mayflower
41.680076939,-86.32225098,2023-02-03T00:00:00Z,,Mayflower
41.680076939,-86.32225098,2023-02-10T00:00:00Z,,Mayflower
41.680076939,-86.32225098,2023-02-15T00:00:00Z,,Mayflower
41.680076939,-86.32225098,2023-03-13T00:00:00Z,,Mayflower
41.680076939,-86.32225098,2023-03-20T00:00:00Z,,Mayflower
41.680076939,-86.32225098,2023-03-31T00:00:00Z,,Mayflower
41.680076939,-86.32225098,2023-07-03T00:00:00Z,,Mayflower
41.680076939,-86.32225098,2023-07-13T00:00:00Z,,Mayflower
41.680076939,-86.32225098,2023-10-27T00:00:00Z,,Mayflower
41.680076939,-86.32225098,2023-11-29T00:00:00Z,,Mayflower
41.680076939,-86.32225098,2024-03-18T00:00:00Z,,Mayflower
41.680076939,-86.32225098,2024-03-27T00:00:00Z,,Mayflower
41.680076939,-86.32225098,2024-03-28T00:00:00Z,,Mayflower
41.68007694,-86.32225098,2024-04-04T00:00:00Z,,Mayflower
41.680076981,-86.3222509,2022-01-06T00:00:00Z,,Mayflower
41.680076981,-86.3222509,2022-01-29T00:00:00Z,,Mayflower
41.680076981,-86.3222509,2022-02-14T00:00:00Z,,Mayflower
41.680076981,-86.3222509,2022-02-24T00:00:00Z,,Mayflower
41.680076981,-86.3222509,2022-03-07T00:00:00Z,,Mayflower
41.680076981,-86.3222509,2022-03-09T00:00:00Z,,Mayflower
41.680076981,-86.3222509,2022-03-10T00:00:00Z,,Mayflower
41.680076981,-86.3222509,2022-03-14T00:00:00Z,,Mayflower
41.680076981,-86.3222509,2022-03-24T00:00:00Z,,Mayflower
41.680076981,-86.3222509,2022-03-31T00:00:00Z,,Mayflower
41.680076981,-86.3222509,2022-04-21T00:00:00Z,,Mayflower
41.680076981,-86.3222509,2022-05-10T00:00:00Z,,Mayflower
41.680076981,-86.3222509,2022-05-16T00:00:00Z,,Mayflower
41.680076981,-86.3222509,2022-05-23T00:00:00Z,,Mayflower
41.680076981,-86.3222509,2022-06-01T00:00:00Z,,Mayflower
41.680076981,-86.3222509,2022-06-07T00:00:00Z,,Mayflower
41.680076981,-86.3222509,2022-06-11T00:00:00Z,,Mayflower
41.680076981,-86.3222509,2022-06-16T00:00:00Z,,Mayflower
41.680076981,-86.3222509,2022-06-24T00:00:00Z,,Mayflower
41.680076981,-86.3222509,2022-06-28T00:00:00Z,,Mayflower
41.680076981,-86.3222509,2022-07-05T00:00:00Z,,Mayflower
41.680076981,-86.3222509,2022-07-05T00:00:00Z,,Mayflower
41.680076981,-86.3222509,2022-07-18T00:00:00Z,,Mayflower
41.680076981,-86.3222509,2022-07-22T00:00:00Z,,Mayflower
41.680076981,-86.3222509,2022-08-04T00:00:00Z,,Mayflower
41.680076981,-86.3222509,2022-08-08T00:00:00Z,,Mayflower
41.680076981,-86.3222509,2022-09-16T00:00:00Z,,Mayflower
41.680076981,-86.3222509,2022-09-21T00:00:00Z,,Mayflower
41.68008,-86.2721,2024-11-07T00:00:00Z,,Studebaker
41.68008,-86.2721,2025-07-07T00:00:00Z,,Studebaker
41.680081981,-86.27206101,2022-08-01T00:00:00Z,,Studebaker
41.68010398,-86.30241599,2024-05-08T00:00:00Z,,Sheridan
41.680110982,-86.20584498,2022-05-23T00:00:00Z,,Mc
41.680110982,-86.20584498,2024-03-26T00:00:00Z,,Mckinley
41.680118987,-86.28011702,2022-06-20T00:00:00Z,,Obrien
41.68013,-86.2552,2024-11-01T00:00:00Z,,Madison
41.680136,-86.27715695,2024-07-12T00:00:00Z,,Florence
41.680150076,-86.22802473,2022-06-14T00:00:00Z,,Mckinley
41.68017,-86.216,2025-06-21T00:00:00Z,,Mc
41.680172002,-86.26552203,2022-11-09T00:00:00Z,,Oak
41.68017353,-86.2127477,2024-06-27T00:00:00Z,,Mc
41.68018,-86.2649,2025-06-10T00:00:00Z,,Oak
41.680187006,-86.26395697,2023-06-22T00:00:00Z,,Oak
41.68019,-86.2647,2025-09-07T00:00:00Z,,Oak
41.6802,-86.2801,2025-07-05T00:00:00Z,,Obrien
41.6802,-86.2801,2025-07-05T00:00:00Z,,Obrien
41.68021,-86.3034,2024-08-19T00:00:00Z,,Sheridan
41.68021,-86.2789,2025-10-17T00:00:00Z,,Johnson
41.680210014,-86.27892,2022-08-13T00:00:00Z,,Johnson
41.680210014,-86.27892,2023-04-20T00:00:00Z,,Johnson
41.680210014,-86.27892,2023-04-21T00:00:00Z,,Johnson
41.680210014,-86.27892,2023-05-18T00:00:00Z,,Johnson
41.680210014,-86.27892,2023-08-14T00:00:00Z,,Johnson
41.680210014,-86.27892,2023-10-29T00:00:00Z,,Johnson
41.68021177,-86.19954008,2024-09-22T00:00:00Z,,Mckinley
41.680215001,-86.25683796,2024-01-26T00:00:00Z,,Lincoln
41.680218983,-86.28876296,2022-06-07T00:00:00Z,,Kenwood
41.680218983,-86.28876296,2022-10-06T00:00:00Z,,Kenwood
41.680218983,-86.28876296,2023-06-27T00:00:00Z,,Kenwood
41.68022,-86.258,2025-06-18T00:00:00Z,,Lincoln
41.680225018,-86.31926495,2022-04-01T00:00:00Z,,Colfax
41.680228356,-86.25769299,2022-06-11T00:00:00Z,,Lincoln
41.68023,-86.2007,2025-04-01T00:00:00Z,,Mckinley
41.68024,-86.257,2025-11-20T00:00:00Z,,Lincoln
41.680245009,-86.23497402,2022-05-30T00:00:00Z,,Eddy
41.680245009,-86.23497402,2022-06-11T00:00:00Z,,Eddy
41.680245009,-86.23497402,2022-07-05T00:00:00Z,,Eddy
41.680245009,-86.23497402,2023-02-13T00:00:00Z,,Eddy
41.680245009,-86.23497402,2023-05-25T00:00:00Z,,Eddy
41.680247277,-86.22077317,2022-10-15T00:00:00Z,,Mc
41.68026,-86.2378,2024-08-29T00:00:00Z,,Notre
41.68026001,-86.23780903,2024-04-12T00:00:00Z,,Notre
41.680262988,-86.23564197,2022-07-03T00:00:00Z,,Eddy
41.680262988,-86.23564197,2022-07-25T00:00:00Z,,Eddy
41.680262988,-86.23564197,2022-10-13T00:00:00Z,,Eddy
41.680262988,-86.23564197,2023-01-21T00:00:00Z,,Eddy
41.680262988,-86.23564197,2023-04-15T00:00:00Z,,Eddy
41.680262988,-86.23564197,2023-09-07T00:00:00Z,,Eddy
41.68029098,-86.272204,2024-04-30T00:00:00Z,,Studebaker
41.680295659,-86.21616883,2023-06-25T00:00:00Z,,Mckinley
41.680318015,-86.27005597,2022-10-25T00:00:00Z,,Walnut
41.680318015,-86.27005597,2023-10-19T00:00:00Z,,Walnut
